#Digilent WaveForms Impedance Analyzer
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 1000 Hz
#Stop: 3000 Hz
#Steps: 2001
#Resistor: 1000 ¦¸
#Average: 1
#ProbeResistance: 1.041e+06 ¦¸
#ProbeCapacitance: 4.5e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.48591 V
#Offset: -0.000257542 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.5047 V
#Offset: -0.000259064 V
#Attenuation: 1 X

Frequency (Hz)	Trace < (deg)	Trace th (deg)	Trace |Z| (Ohm)	Trace Rs (Ohm)	Trace Xs (Ohm)
1756.9653784484	-88.02018928714799	-88.06369562981216	7056.238959748704	238.4194063722518	-7052.209897878862
1757.930755445647	-87.97086986515684	-88.0144001126781	7042.238996129961	244.0017455155426	-7038.010601498047
1758.896662876083	-87.97773643108314	-88.02129059659617	7027.020202705925	242.6298646436423	-7022.830175792394
1759.863101031157	-87.99199672623652	-88.03557482288321	7005.429760991547	240.1389198315866	-7001.312693728813
1760.83007020248	-87.98248326986051	-88.02608531078999	6989.921122966729	240.7643093396814	-6985.773389728917
1761.797570681822	-87.98379924449605	-88.02742524286464	6978.167832873671	240.1963769452908	-6974.032693087635
1762.765602761114	-87.96896632711304	-88.0126162960843	6961.568882237978	241.4232692112643	-6957.381411653918
1763.734166732447	-87.94143399112684	-87.98510794387161	6947.474031558977	244.2679944014562	-6943.178563604528
1764.703262888074	-87.93743157508837	-87.98112952478466	6928.580468650717	244.0845092733175	-6924.27975047954
1765.672891520406	-87.92781364527903	-87.97153560511212	6911.410652037795	244.6362026290668	-6907.079725141786
1766.643052922017	-87.91262628618624	-87.95637226934865	6896.316252626277	245.9258802395064	-6891.92994143627
1767.613747385641	-87.93637092137581	-87.98014094106733	6876.447421178374	242.3665054159098	-6872.174882326787
1768.584975204172	-87.9496187405676	-87.99341280999523	6865.71376713781	240.3988109855703	-6861.503766955345
1769.556736670666	-87.92705573416147	-87.97087386653949	6847.727838959181	242.4611249685248	-6843.434018045003
1770.52903207834	-87.92019022201055	-87.96403243056051	6830.966164866623	242.682777822548	-6826.653925233134
1771.501861720571	-87.93400031501511	-87.97786661296583	6817.282911165395	240.5516400413378	-6813.037589749609
1772.475225890898	-87.90286441961511	-87.94675482020267	6802.650490242095	243.7268521618825	-6798.282938649014
1773.449124883021	-87.93928147636842	-87.98319599283614	6783.586902222946	238.7320725470985	-6779.384799341905
1774.423558990803	-87.88548089383535	-87.92941953943388	6768.56629379193	244.5522321848696	-6764.146943938284
1775.398528508265	-87.90465698238332	-87.94861977037054	6755.925924465779	241.8330330879041	-6751.596246886827
1776.374033729594	-87.87149913025938	-87.91548607390052	6737.518775068586	245.0678527850161	-6733.060299145779
1777.350074949134	-87.89780701437824	-87.94181812694575	6720.29858362877	241.3549887078111	-6715.963134394702
1778.326652461394	-87.90369119376038	-87.94772648853402	6704.537913368856	240.0980252323263	-6700.237426396168
1779.303766561044	-87.88085132268071	-87.92491081294756	6686.778565433827	242.1230465292526	-6682.39358414967
1780.281417542916	-87.89931902763163	-87.94340272668607	6672.344884591957	239.448349331095	-6668.04699645579
1781.259605702003	-87.90088192858099	-87.94498984972466	6656.665416923925	238.7013907609935	-6652.384243180766
1782.238331333461	-87.86037411630186	-87.90450627284379	6641.896682379499	242.8616968577101	-6637.455064676761
1783.217594732607	-87.86351421965624	-87.9076706249127	6625.120063030356	241.8826076735874	-6620.703033188573
1784.197396194923	-87.84923235093629	-87.89341301823089	6608.563499575936	242.9215143204514	-6604.097263502984
1785.177736016051	-87.85479983898496	-87.89900478164861	6591.898144340549	241.666018685356	-6587.466787830747
1786.158614491796	-87.8527257733933	-87.89695500476431	6577.117942463789	241.359301116683	-6572.687891330576
1787.140031918125	-87.84947159597529	-87.89372512939919	6560.956730637251	241.1358405527777	-6556.523982088005
1788.121988591169	-87.84344172711256	-87.88771957594231	6545.599562796938	241.2570393891172	-6541.151938109423
1789.10448480722	-87.82573506969723	-87.87003724729304	6529.067820816047	242.6613008197905	-6524.556850997626
1790.087520862736	-87.81829301531172	-87.86261953504123	6514.734696826995	242.9714272287802	-6510.202228471242
1791.071097054332	-87.82262509692887	-87.86697597216698	6498.325122089279	241.8656693518662	-6493.822479123187
1792.055213678792	-87.82255414039237	-87.86692938452141	6481.943242325793	241.2612076746677	-6477.451754077709
1793.03987103306	-87.82716539504008	-87.87156502144968	6467.045414541386	240.1838346896401	-6462.583703078401
1794.025069414244	-87.80407153893059	-87.84849556101774	6448.046819655954	242.0726517145758	-6443.501270254174
1795.010809119615	-87.80031142599178	-87.84475985716084	6436.023080631098	242.04059086887	-6431.470239905341
1795.997090446607	-87.80238276494782	-87.84685561861053	6418.126969784124	241.1329729115718	-6413.595613198977
1796.983913692818	-87.77499379001355	-87.81949107958901	6402.921442509325	243.6175489356996	-6398.285199082349
1797.97127915601	-87.767389844793	-87.81191158370765	6387.643365946705	243.8806398131843	-6382.985978681706
1798.959187134107	-87.77209943849623	-87.81664564018395	6371.288084753997	242.7301502472436	-6366.662699805072
1799.947637925198	-87.78253189687412	-87.82710257477609	6353.71522053125	240.9019023965094	-6349.14666526394
1800.936631827535	-87.76009216210146	-87.80468732966634	6337.88530170578	242.7794141564617	-6333.233633274554
1801.926169139535	-87.76125326929241	-87.80587293997617	6321.142147923825	242.0073437016317	-6316.507777233676
1802.916250159778	-87.75690986909372	-87.80155405635978	6307.616673765878	241.9646266723538	-6302.973998249448
1803.906875187009	-87.7510599109781	-87.79572862829724	6289.787954287718	241.9197334456763	-6285.133837276057
1804.898044520135	-87.73221353408259	-87.77690679493298	6273.780027270104	243.363448971715	-6269.058147941991
1805.88975845823	-87.7273374248059	-87.77205524267316	6260.277511753547	243.3693714857353	-6255.545209906953
1806.882017300531	-87.7365207543932	-87.78126314277033	6243.64324845384	241.7200624855528	-6238.962447823772
1807.874821346438	-87.73272834389572	-87.77749531628315	6226.325573990149	241.4587576673737	-6221.641891146539
1808.868170895518	-87.71522068849674	-87.76001225840236	6210.51618305317	242.739285807519	-6205.770612832137
1809.862066247502	-87.69615566629672	-87.74097184723571	6196.902584451732	244.2649499910403	-6192.086584939719
1810.856507702284	-87.71102395869934	-87.75586476419444	6180.625016096202	242.018040537702	-6175.884783385168
1811.851495559926	-87.70480222787225	-87.74966767145357	6163.674104025652	242.0204328674304	-6158.920730997525
1812.847030120651	-87.69200746874833	-87.73689756395342	6148.705669027351	242.8020513573435	-6143.909876307249
1813.843111684849	-87.68052603535253	-87.72544079572637	6133.927737046447	243.4440640890483	-6129.094914501451
1814.839740553076	-87.6801818706691	-87.72512130976413	6116.470657743516	242.7853044858374	-6111.65023565347
1815.836917026052	-87.70037495650929	-87.74533908788538	6099.896929788187	239.9766622722403	-6095.17462880302
1816.834641404661	-87.6543576807956	-87.69934651802014	6085.362521645211	244.285856341977	-6080.457338082016
1817.832913989954	-87.67185369309443	-87.71686724974215	6070.121007426146	241.8192888659882	-6065.302340059278
1818.831735083148	-87.65672105351807	-87.70175934317123	6054.48825549308	242.7917050961831	-6049.618188269415
1819.831104985625	-87.6429801297039	-87.68804316595219	6037.190170487944	243.5421209590297	-6032.27588808362
1820.83102399893	-87.66580256011848	-87.71089035655908	6021.659491315012	240.5163547583265	-6016.854237260359
1821.831492424777	-87.64176634103163	-87.68687891126919	6007.477598006023	242.4654795777832	-6002.582576004876
1822.832510565044	-87.62670007166626	-87.67183742931293	5990.858500145399	243.3661731942128	-5985.913336702194
1823.834078721776	-87.63115491513405	-87.67631707380939	5973.609983028885	242.1988288391237	-5968.698011849093
1824.836197197184	-87.60153237894582	-87.64671935227693	5958.651245575148	244.6678726783936	-5953.625979054554
1825.838866293643	-87.61378070137692	-87.65899250299836	5942.539628581215	242.734449417826	-5937.580081508289
1826.842086313697	-87.61211282122458	-87.65734946477842	5925.997208880061	242.2285369984119	-5921.044524027656
1827.845857560054	-87.60902307275265	-87.65428457188845	5911.307745446392	241.9440425943478	-5906.354403659469
1828.85018033559	-87.58439462206097	-87.62968099043577	5894.85514585042	243.7998407598843	-5889.811442500059
1829.855054943346	-87.59321565978719	-87.63852691106557	5880.097013599681	242.2824159586524	-5875.103413580149
1830.860481686529	-87.57937927769652	-87.62471542555056	5864.598809311976	243.056319379212	-5859.559951036706
1831.866460868516	-87.57284501428143	-87.61820607239068	5847.28948755653	243.0026765210674	-5842.237931691306
1832.872992792846	-87.57113270459536	-87.61651868664693	5830.470057689102	242.4752531639621	-5825.425893890697
1833.88007776323	-87.55533425763925	-87.60074517732777	5816.264623242644	243.4843045312548	-5811.165938177194
1834.88771608354	-87.5501164050001	-87.5955522760277	5800.76676182264	243.360803162671	-5795.659629804905
1835.895908057821	-87.54146076123912	-87.58692159731547	5784.003010155131	243.5280062022389	-5778.874019363874
1836.904653990279	-87.54729641235944	-87.59278222720175	5767.813780212744	242.2569273662231	-5762.723955245046
1837.913954185292	-87.51837309185015	-87.56388389918318	5752.349211023193	244.5061188368218	-5747.150442037384
1838.923808947404	-87.52226997980365	-87.56780579335965	5736.429470303759	243.4371391914267	-5731.26176570498
1839.934218581325	-87.52238348169712	-87.56794431521595	5719.325862761983	242.6974976143526	-5714.174152850946
1840.945183391932	-87.50500576724713	-87.55059163447612	5702.403839203512	243.7048890663994	-5697.193824367228
1841.956703684273	-87.51595804726003	-87.56156896195415	5688.154376230111	242.0071014843124	-5683.003851015493
1842.96877976356	-87.50039463218232	-87.54603060810406	5674.049121960676	242.9443560886785	-5668.845691873026
1843.981411935175	-87.49451123677989	-87.54017228769929	5657.435398850244	242.8109343585793	-5652.222407365065
1844.994600504665	-87.49220461175682	-87.53789075145147	5639.566698378268	242.268391523069	-5634.360529104078
1846.008345777749	-87.47252511087062	-87.51823635312576	5624.814240766847	243.5623521314051	-5619.538470707157
1847.02264806031	-87.45488525253934	-87.50062161114769	5609.345427105486	244.6154122658455	-5604.009227389908
1848.037507658402	-87.44443694137601	-87.49019843013794	5591.866705210915	244.8694846354858	-5586.502679167059
1849.052924878245	-87.44378348173315	-87.48957011445657	5578.172659309318	244.3309308826207	-5572.819090306092
1850.068900026229	-87.44479663577141	-87.49060842627182	5560.356012439203	243.4498716116281	-5555.02395540119
1851.08543340891	-87.44279482103906	-87.48863178313957	5545.548745758108	242.9926948100905	-5540.222508333781
1852.102525333016	-87.42265172116397	-87.46851386869524	5530.935501413343	244.2925404848673	-5525.537863001024
1853.120176105441	-87.43059744694007	-87.47648479374044	5513.170558863992	242.7416514948599	-5507.824080501687
1854.138386033247	-87.43305494463038	-87.47896750454575	5499.451182029073	241.8995269354563	-5494.128495256492
1855.157155423667	-87.42035438873074	-87.46629217561457	5483.614123077805	242.4148553440004	-5478.253269859555
1856.176484584101	-87.40966211999138	-87.45562514770482	5466.258233688655	242.6642814603123	-5460.869264491906
1857.196373822119	-87.40417424401015	-87.45016252642195	5450.519041650563	242.4847125906446	-5445.122495183667
1858.21682344546	-87.40255554194979	-87.44856909293628	5435.684925349216	241.9757871457468	-5430.296338700487
1859.23783376203	-87.36873701311924	-87.41477584656438	5418.484692898675	244.4027294309863	-5412.969949392286
1860.259405079908	-87.3836530754951	-87.42971720529053	5404.342276651116	242.3569344259555	-5398.905311221361
1861.281537707338	-87.36458591725082	-87.41067535729577	5389.675294130604	243.4886008881102	-5384.172459849272
1862.304231952737	-87.35885991965095	-87.40497468385232	5370.777733545703	243.1686899980531	-5365.270025949761
1863.32748812469	-87.33851389551359	-87.38465399778585	5356.741151014048	244.4310398062794	-5351.161483803916
1864.351306531951	-87.33247939633459	-87.37864485059993	5341.568424878214	244.298335616876	-5335.978969305515
1865.375687483443	-87.34078857289848	-87.3869793930867	5324.48905134821	242.7434850112761	-5318.952834760949
1866.400631288262	-87.31661508436706	-87.36283128441566	5309.275872757572	244.285236572704	-5303.652987916752
1867.426138255671	-87.33214533083243	-87.3783869246865	5293.636980669296	242.1299809245394	-5288.096590971749
1868.452208695103	-87.31082794355011	-87.35709494516244	5277.017688288521	243.3287681141692	-5271.404631890628
1869.478842916162	-87.30314892839014	-87.34944135172118	5262.206443824203	243.3479840559057	-5256.57668222208
1870.506041228622	-87.30084470282625	-87.34716256184416	5245.9613439586	242.8051589027139	-5240.339309349934
1871.533803942427	-87.28562510175416	-87.33196841043473	5229.495598306859	243.4283595022996	-5223.826839253081
1872.562131367691	-87.28739990491196	-87.33376867723865	5213.594047699075	242.5245197822819	-5207.950148715673
1873.591023814698	-87.2665735884822	-87.31296783844616	5196.875635363042	243.6314489063732	-5191.161728027148
1874.620481593905	-87.26441235763309	-87.3108320992332	5181.850369588908	243.1200033580536	-5176.143923499025
1875.650505015937	-87.26248505414949	-87.30893030139225	5166.901931447767	242.5899725434531	-5161.20389777618
1876.68109439159	-87.24327540373679	-87.28974617063648	5151.273678735345	243.579080158286	-5145.511611583519
1877.712250031831	-87.23941624894752	-87.28591254952603	5135.177590902851	243.1611795122944	-5129.417270108663
1878.743972247798	-87.22961990944056	-87.27614175772757	5121.076820540754	243.3658059607248	-5115.290889711834
1879.776261350801	-87.21907149876805	-87.26561890880092	5104.65573139907	243.5218859495644	-5098.843714722872
1880.80911765232	-87.21741931538615	-87.2639923012099	5088.140981126062	242.8783219447736	-5082.340874493148
1881.842541464006	-87.18297638048048	-87.22957495614791	5071.885906154454	245.1455436987794	-5065.957985164585
1882.876533097681	-87.19091918769938	-87.237543367271	5056.190261281147	243.6845370737026	-5050.314624324458
1883.911092865338	-87.17279475983364	-87.21944455737764	5041.434877199873	244.5640420869881	-5035.499384407208
1884.946221079144	-87.1656933095792	-87.21236873917158	5025.868628519325	244.4288545974487	-5019.921314739396
1885.981918051435	-87.16803469442269	-87.21473577014714	5008.97157261863	243.400392232977	-5003.05431355311
1887.018184094719	-87.14357065990842	-87.19029739585636	4994.147274764495	244.8076523481907	-4988.143564031552
1888.055019521677	-87.13595903311504	-87.18271144338564	4977.524985347585	244.6510750145811	-4971.508908898151
1889.09242464516	-87.15934885881438	-87.20612695751454	4961.32198462445	241.8295269875022	-4955.424736084173
1890.130399778192	-87.1255467729619	-87.17235057420631	4946.405661874916	244.0149042889568	-4940.383152986525
1891.168945233969	-87.12127655626338	-87.16810607417445	4930.672668572366	243.603589316694	-4924.651282667491
1892.208061325858	-87.11938211744067	-87.16623736614859	4915.575944677244	243.0178504485816	-4909.565071597782
1893.2477483674	-87.09263173194552	-87.13951272558826	4899.594176680737	244.5102498513957	-4893.489331129823
1894.288006672307	-87.0986573314199	-87.14556408414315	4883.056493160962	243.1698619497176	-4876.997963259856
1895.328836554464	-87.09033851103489	-87.13727103699215	4867.927378536959	243.1201635462439	-4861.852481183171
1896.370238327928	-87.08414968554767	-87.13110799890021	4852.276990678885	242.8598160657421	-4846.195528867181
1897.412212306927	-87.06238095138299	-87.10936506629984	4835.485701051324	243.8520810857964	-4829.333093463521
1898.454758805867	-87.06552387846037	-87.11253380911837	4819.667678160788	242.7881700634668	-4813.548631974651
1899.497878139319	-87.0449070856295	-87.0919428462133	4804.079672880463	243.727215683335	-4797.893136337918
1900.541570622034	-87.02528322084457	-87.07234482554654	4789.287236361453	244.6127971353373	-4783.036359035164
1901.585836568932	-87.02830798287661	-87.075395445897	4774.60239828308	243.6088847118676	-4768.383664616343
1902.630676295106	-87.01272185726376	-87.05983519281057	4755.689455555615	243.9337598469927	-4749.429283449725
1903.676090115824	-87.00498538953228	-87.05212461182134	4740.945109841304	243.8146483165717	-4734.671578028875
1904.722078346527	-87.01472696897247	-87.06189209222738	4725.849307784876	242.2337347685395	-4719.637115036588
1905.768641302827	-86.97562198422591	-87.02281302267816	4709.880903993301	244.6233741542482	-4703.523948553696
1906.815779300511	-86.97671686337375	-87.0239338312626	4694.413357532538	243.7283082609835	-4688.082047397652
1907.863492655541	-86.96428482461724	-87.01152773618975	4677.935842659429	243.8843440507724	-4671.574057506175
1908.911781684051	-86.95315853956053	-87.00042740907168	4664.114926212768	244.0661694885945	-4657.724739594634
1909.960646702348	-86.95698998807168	-87.00428482978418	4646.190199556825	242.8158199971732	-4639.840929171709
1911.010088026914	-86.93842068403498	-86.98574151221942	4631.776769117087	243.5595317836695	-4625.36861162546
1912.060105974404	-86.9296961911779	-86.97704302011272	4615.077434496066	243.3810826642841	-4608.655484519965
1913.110700861648	-86.90807308121995	-86.95544592519144	4600.25105425773	244.3307878735411	-4593.757963617201
1914.16187300565	-86.91591739408943	-86.96331626739168	4585.766017219826	242.93242195676	-4579.326784916142
1915.213622723587	-86.89987071365188	-86.94729563058691	4568.245186371665	243.2797873509422	-4561.762710605887
1916.265950332812	-86.89156218273958	-86.93901315761721	4552.823376677581	243.115709407629	-4546.327688482329
1917.31885615085	-86.86479075617574	-86.91226780331364	4536.445866708829	244.3557088053163	-4529.859974563658
1918.372340495403	-86.85936997141309	-86.90687310513685	4520.612842291697	243.9278831621312	-4514.026989031929
1919.426403684347	-86.8507474474889	-86.89827668213196	4504.750793512394	243.7468692869325	-4498.151528724145
1920.481046035731	-86.85575493923422	-86.90331028913792	4489.03333645328	242.5026175055735	-4482.478418943231
1921.53626786778	-86.82243059082825	-86.87001207034177	4474.187567502821	244.2970293094789	-4467.513105819319
1922.592069498894	-86.82513879035523	-86.87274641383561	4458.298956982543	243.2170408842253	-4451.659809650234
1923.648451247648	-86.80672071371185	-86.85435449552411	4442.369740871406	243.7719045441532	-4435.676292648597
1924.705413432791	-86.80080810365881	-86.84846805817577	4426.404534376545	243.3498973019589	-4419.710163509861
1925.762956373249	-86.7903097477033	-86.83799588930574	4410.50622066724	243.2807595493657	-4403.791502169182
1926.821080388121	-86.77590566191935	-86.82361800499592	4395.760460370463	243.5687840125052	-4389.007208060954
1927.879785796682	-86.75062236458392	-86.79836092353119	4379.606118264539	244.6012979674449	-4372.770283947331
1928.939072918385	-86.75287696927857	-86.80064175850102	4362.974853061363	243.4990299242297	-4356.174674054266
1929.998942072854	-86.73599369158602	-86.78378472549603	4347.550970589998	243.9153100859942	-4340.70325677576
1931.059393579892	-86.71766954831547	-86.76548684133334	4331.558360667024	244.3991875326499	-4324.658006015941
1932.120427759478	-86.69332758147409	-86.74117114802807	4317.431780348641	245.43145385064	-4310.450159719422
1933.182044931763	-86.70333501230567	-86.75120486683191	4300.389554429337	243.7107844073377	-4293.478237211471
1934.244245417078	-86.67443993397453	-86.72233609091712	4285.015473929753	244.9950342269096	-4278.005965987142
1935.307029535928	-86.65873036663849	-86.70665284044944	4271.106239381957	245.3669603023289	-4264.052481252954
1936.370397608995	-86.66061893098198	-86.70856773612131	4254.122770854121	244.2493488542462	-4247.105226514152
1937.434349957136	-86.64368621466681	-86.69166136560239	4238.622739368181	244.6080430122908	-4231.5587709475
1938.498886901386	-86.63587506323717	-86.68387657444485	4222.494830166529	244.250065305047	-4215.424592657488
1939.564008762955	-86.62077802121779	-86.66880590718144	4206.840058711071	244.4491911286221	-4199.73188102916
1940.62971586323	-86.59298859806862	-86.64104287327997	4191.572579788831	245.5896278863063	-4184.371688355644
1941.696008523774	-86.58773474491844	-86.63581542387723	4175.508699311028	245.0287265494074	-4168.313066599922
1942.762887066328	-86.58884267204846	-86.63694976926243	4159.441673763792	244.0036684681052	-4152.278560888833
1943.830351812809	-86.56765725247541	-86.61579078246021	4144.474498907967	244.6535321761226	-4137.247094541513
1944.89840308531	-86.56253608936244	-86.61069606664174	4129.180026136118	244.1172038930306	-4121.957602766544
1945.967041206103	-86.53684390472624	-86.58503034383165	4112.891636280609	244.9933624115338	-4105.588370034347
1947.036266497634	-86.5152780174006	-86.56349093287173	4097.499936537778	245.6141577546332	-4090.131955748809
1948.106079282531	-86.51790167367579	-86.56614108006025	4083.028270313399	244.5581745047984	-4075.697628070722
1949.176479883594	-86.50275916225233	-86.55102507410572	4066.096006946938	244.6147945863396	-4058.731370758518
1950.247468623803	-86.48892300331073	-86.53721543519666	4051.112033259061	244.6880026895659	-4043.715678352788
1951.319045826316	-86.47152776000554	-86.51984672649562	4034.804234542869	244.9238791626954	-4027.363592289746
1952.391211814468	-86.45143750584448	-86.49978302151827	4019.967310566813	245.4283284628127	-4012.468331789514
1953.463966911771	-86.44267206133671	-86.49104414078187	4004.061232577445	245.0667918222797	-3996.554593869017
1954.537311441914	-86.43595316938314	-86.48435182719524	3988.604989541334	244.5858048998772	-3981.098786344733
1955.611245728766	-86.4200634393052	-86.46848869008792	3972.854183607941	244.7178083729696	-3965.310020474597
1956.685770096374	-86.4118094874233	-86.46026134578837	3957.164768258644	244.3185244746783	-3949.6153561766
1957.760884868961	-86.3954228577682	-86.44390133833525	3940.899071541616	244.4373791603536	-3933.311055554441
1958.836590370928	-86.38072162900467	-86.42922674640147	3925.000531117551	244.4545869517695	-3917.380645813131
1959.912886926858	-86.36566170280319	-86.41419347166551	3909.831660911958	244.533710462184	-3902.177197554867
1960.989774861508	-86.35500413251913	-86.40356256749077	3895.014820325157	244.3282952635826	-3887.344097798162
1962.067254499816	-86.32686300236011	-86.37544811809293	3878.683559119822	245.2033129183507	-3870.925146153084
1963.145326166896	-86.3252348263681	-86.37384663752204	3862.749873473422	244.303766402747	-3855.01650511906
1964.223990188045	-86.30127265239868	-86.34991117364167	3847.868013456983	244.9667647740734	-3840.062438703505
1965.303246888735	-86.28350173484901	-86.3321669808571	3832.138603014713	245.1497569501192	-3824.289197927225
1966.383096594617	-86.25567035069649	-86.30436233615376	3816.274053403289	245.9830183669702	-3808.338220976997
1967.463539631523	-86.25868907677756	-86.30740781637616	3799.930474028996	244.7280106917767	-3792.041641152834
1968.544576325462	-86.25572279282919	-86.30446830126937	3784.075004332523	243.9006019784217	-3776.206579991189
1969.626207002625	-86.22010946719453	-86.26888175918458	3768.744002118116	245.2483115161791	-3760.755857430755
1970.708431989377	-86.2217874225087	-86.27058651276498	3753.407397840048	244.1388523555265	-3745.459025931391
1971.791251612269	-86.18602548834068	-86.23485139158772	3738.187458740636	245.475383706184	-3730.118940822139
1972.874666198026	-86.19305119836372	-86.24190392933406	3722.217799324853	243.9695240724409	-3714.213808726501
1973.958676073555	-86.15787829512557	-86.20675786855988	3705.751032666238	245.1584516509238	-3697.632762956729
1975.043281565942	-86.14662252947494	-86.19552896012199	3690.562303107963	244.8753152871971	-3682.42938738607
1976.128483002453	-86.13603461135568	-86.1849679139723	3674.643209032311	244.4948872619913	-3666.50037007908
1977.214280710534	-86.1212469270742	-86.17020711642536	3658.930766331385	244.3899825499762	-3650.759905723136
1978.300675017811	-86.10132949707481	-86.15031658793364	3642.305290974793	244.541128540911	-3634.086882438958
1979.387666252088	-86.08409230501923	-86.13310631216687	3627.886658041361	244.6603345419534	-3619.62745656184
1980.475254741352	-86.06845428587782	-86.11749522410364	3612.601182452415	244.6115574160786	-3604.310265423202
1981.563440813768	-86.06061792814631	-86.10968581224775	3596.443458397192	244.0065752941431	-3588.156398578687
1982.652224797684	-86.03700878340405	-86.08610362818669	3580.222075063351	244.3761649871317	-3571.872113718114
1983.741607021625	-86.01444005789411	-86.06356187817164	3565.656073047705	244.7814669929552	-3557.244054697226
1984.831587814299	-86.00441040428018	-86.05355921487447	3550.128791870318	244.3338362189276	-3541.710803459981
1985.922167504594	-85.98594353333466	-86.03511934907571	3533.72613101761	244.3395128252104	-3525.26858147135
1987.013346421578	-85.96436676706497	-86.01356960279092	3517.995228187624	244.5717827308562	-3509.483590023288
1988.1051248945	-85.95005477723906	-85.99928464779624	3502.173072967827	244.3428629904717	-3493.638904970938
1989.197503252791	-85.92021670490132	-85.96947362514413	3486.995000930771	245.0937363048447	-3478.370767606627
1990.290481826062	-85.90442267682009	-85.95370666161119	3470.791156417036	244.9075409252425	-3462.139735461389
1991.384060944106	-85.88960716052823	-85.9389182247384	3455.742827246622	244.7354135688036	-3447.065863225097
1992.478240936895	-85.86380512519064	-85.91314328369883	3439.934880946554	245.159466709603	-3431.187669165802
1993.573022134585	-85.84926511862561	-85.89863038631893	3424.072522645366	244.8940749851489	-3415.30372476185
1994.668404867511	-85.82839003702554	-85.87778242879934	3408.395610284908	245.0098473874587	-3399.578034240809
1995.764389466193	-85.81657072057739	-85.86599025133513	3392.726902758874	244.579968036918	-3383.899596019197
1996.860976261328	-85.79091873451964	-85.84036541917301	3377.055215682567	244.9565963474081	-3368.159467079122
1997.958165583799	-85.77971491728429	-85.82918877075319	3361.110347214007	244.4539441132449	-3352.208978473231
1999.055957764668	-85.75518367548513	-85.80468471269764	3346.529973350112	244.8209313451796	-3337.56281949958
2000.15435313518	-85.71261136251273	-85.76213959840508	3330.197668747692	246.0922671527313	-3321.092457156258
2001.253352026761	-85.69058746335605	-85.74014291287274	3314.625012601792	246.2105270753446	-3305.468098548632
2002.352954771022	-85.68528224639192	-85.73486492448568	3299.184039715269	245.3666452790805	-3290.047193779514
2003.453161699751	-85.66866438063857	-85.71827430227029	3283.416897580386	245.1421188176821	-3274.252871251392
2004.553973144924	-85.63625199174999	-85.68588917188877	3268.40781327683	245.8637281551153	-3259.147229117872
2005.655389438696	-85.62242126159975	-85.67208571522301	3252.111471716682	245.4191050034652	-3242.838029777396
2006.757410913404	-85.60208434887834	-85.65177609097162	3237.701848691696	245.4760689961444	-3228.382684963452
2007.860037901572	-85.57881714401626	-85.62853618957337	3221.311919023297	245.5362417326151	-3211.940602445409
2008.963270735901	-85.5655549304695	-85.61530129449254	3205.57088118207	245.0747236481499	-3196.188832674186
2010.067109749278	-85.52799716514971	-85.57777086264896	3189.91764181912	245.9613128971848	-3180.420977503882
2011.171555274772	-85.51280817502614	-85.56260922102013	3175.219569792864	245.6657239382602	-3165.701765561228
2012.276607645637	-85.49446781296346	-85.54429622247902	3159.211624529383	245.4339089783976	-3149.66351931205
2013.382267195307	-85.47558202952513	-85.52543781759728	3143.449129454545	245.2408454462727	-3133.868114199021
2014.488534257401	-85.44315040852109	-85.49303359019319	3128.182174281344	245.8135159957384	-3118.509167991233
2015.595409165721	-85.41565243076582	-85.46556302108941	3111.967509747064	246.0267594790214	-3102.227041230476
2016.702892254252	-85.39326600639325	-85.44320402042821	3096.455848227699	246.0049888601646	-3086.668165754043
2017.810983857165	-85.37324392080285	-85.42320937361733	3081.435939127004	245.883620128918	-3071.610113978631
2018.919684308809	-85.35147171121233	-85.4014646178827	3065.564748620209	245.7768844312785	-3055.696475611107
2020.028993943723	-85.31926545315784	-85.36928582876881	3050.209623160233	246.2533344415275	-3040.252956662607
2021.138913096625	-85.2953518252051	-85.34539968484964	3034.625131263801	246.256107304034	-3024.616937219209
2022.249442102421	-85.28054445714066	-85.33061981592006	3018.817862394948	245.7495167588659	-3008.798507930963
2023.360581296198	-85.24616999562529	-85.29627286864913	3003.559646243349	246.3019241726127	-2993.44382120165
2024.472331013228	-85.22633622357493	-85.27646662596104	2988.069370266439	246.0611045041101	-2977.920834134899
2025.584691588967	-85.21182165831338	-85.26197960518797	2972.642631942976	245.5398065099923	-2962.484501337331
2026.697663359057	-85.17987925779006	-85.23006476428759	2957.010860436319	245.8900695783505	-2946.769638506053
2027.811246659321	-85.15438440154917	-85.20459748281249	2941.741745076122	245.9233830090622	-2931.444385352191
2028.92544182577	-85.12508512532017	-85.17532579650037	2925.306618758181	246.0386798705655	-2914.941471412071
2030.040249194597	-85.08973709621792	-85.14000537247445	2909.906816952463	246.5308809691375	-2899.44481031714
2031.155669102183	-85.08632481728782	-85.13662071378846	2895.055906903993	245.4430992277122	-2884.632799706264
2032.27170188509	-85.03113194778682	-85.08145547970771	2878.908561194251	246.8358889572264	-2868.307261720796
